1130	-0.0005585571	-0.0428670118	-9.8026503628	0.0000000000	0.0000000000	0.0000000000
1140	-0.0005624766	-0.0432762652	-9.8025730455	0.0000000000	0.0000000000	0.0000000000
1150	-0.0005662917	-0.0436822670	-9.8024959727	0.0000000000	0.0000000000	0.0000000000
1160	-0.0005700008	-0.0440849876	-9.8024191433	0.0000000000	0.0000000000	0.0000000000
1170	-0.0005736024	-0.0444843973	-9.8023425567	0.0000000000	0.0000000000	0.0000000000
1180	-0.0005770948	-0.0448804665	-9.8022662119	0.0000000000	0.0000000000	0.0000000000
1190	-0.0005804765	-0.0452731651	-9.8021901080	0.0000000000	0.0000000000	0.0000000000
1200	-0.0005837458	-0.0456624631	-9.8021142443	0.0000000000	0.0000000000	0.0000000000
1210	-0.0005869011	-0.0460483304	-9.8020386198	0.0000000000	0.0000000000	0.0000000000
1220	-0.0005899409	-0.0464307368	-9.8019632336	0.0000000000	0.0000000000	0.0000000000
1230	-0.0005928635	-0.0468096519	-9.8018880850	0.0000000000	0.0000000000	0.0000000000
1240	-0.0005956673	-0.0471850452	-9.8018131731	0.0000000000	0.0000000000	0.0000000000
1250	-0.0005983507	-0.0475568864	-9.8017384970	0.0000000000	0.0000000000	0.0000000000
1260	-0.0006009121	-0.0479251446	-9.8016640559	0.0000000000	0.0000000000	0.0000000000
1270	-0.0006033497	-0.0482897894	-9.8015898489	0.0000000000	0.0000000000	0.0000000000
1280	-0.0006056620	-0.0486507898	-9.8015158753	0.0000000000	0.0000000000	0.0000000000
1290	-0.0006078473	-0.0490081151	-9.8014421340	0.0000000000	0.0000000000	0.0000000000
1300	-0.0006099040	-0.0493617344	-9.8013686245	0.0000000000	0.0000000000	0.0000000000
1310	-0.0006118305	-0.0497116168	-9.8012953457	0.0000000000	0.0000000000	0.0000000000
1320	-0.0006136250	-0.0500577311	-9.8012222969	0.0000000000	0.0000000000	0.0000000000
1330	-0.0006152860	-0.0504000464	-9.8011494772	0.0000000000	0.0000000000	0.0000000000
1340	-0.0006168117	-0.0507385316	-9.8010768859	0.0000000000	0.0000000000	0.0000000000
1350	-0.0006182005	-0.0510731555	-9.8010045221	0.0000000000	0.0000000000	0.0000000000
1360	-0.0006194508	-0.0514038870	-9.8009323850	0.0000000000	0.0000000000	0.0000000000
1370	-0.0006205608	-0.0517306949	-9.8008604739	0.0000000000	0.0000000000	0.0000000000
1380	-0.0006215290	-0.0520535480	-9.8007887879	0.0000000000	0.0000000000	0.0000000000
1390	-0.0006223536	-0.0523724150	-9.8007173263	0.0000000000	0.0000000000	0.0000000000
1400	-0.0006230330	-0.0526872646	-9.8006460882	0.0000000000	0.0000000000	0.0000000000
1410	-0.0006235656	-0.0529980658	-9.8005750729	0.0000000000	0.0000000000	0.0000000000
1420	-0.0006239495	-0.0533047871	-9.8005042796	0.0000000000	0.0000000000	0.0000000000
